1,13.7014961752273,5.07290749684759,1.39999997615814,0.158479990507617
2,16.8876621308959,10.5585088938597,1.39999997615814,0.154149602551999
8,18.4699506893964,5.86078593160065,1.39999997615814,0.152566281493768
22,13.7086552198117,1.11361400995936,1.39999997615814,0.135358400794483
26,12.5934503722686,-4.2390831381289,1.39999997615814,0.144218292110012
32,9.68470260260617,-8.93565445345734,1.39999997615814,0.204821425866167
36,-13.2678287437586,-10.4830776898186,1.39999997615814,0.14659359462937
39,9.7709071035712,12.6363631299166,1.39999997615814,0.16908526021657
40,10.3520985462869,-4.60446512131464,1.39999997615814,0.174653771901534
43,6.8404003383677,-8.60795830901152,1.39999997615814,0.121120607251998
56,-10.8999271895424,-0.842347132693899,1.39999997615814,0.137842465064237
58,-7.32177419280654,-4.70509799104488,1.39999997615814,0.120667891836828
64,-1.17593776666793,-8.92069920236864,1.39999997615814,0.133522394933396
77,-6.51623446196045,3.32294378550876,1.39999997615814,0.231249281293845
79,-2.0967872078651,-0.507855066282912,1.39999997615814,0.237338882217012
82,3.89505528434505,-1.2139804867225,1.39999997615814,0.21411845071195
85,-7.79256733298703,18.4936691871797,1.39999997615814,0.14535623498785
126,-0.698451724956776,3.2680436855075,1.39999997615814,0.177589030337854
130,-4.02798109133864,13.4060706221666,1.39999997615814,0.14113690092766
155,0.545203878925787,13.59943897361,1.39999997615814,0.17406808922976
165,1.07417764383472,8.79975268377097,1.39999997615814,0.188900068888422
166,2.61910628104798,7.94581938005231,1.39999997615814,0.235727844370309
169,3.78324776514253,15.4961880755069,1.39999997615814,0.146125859845325
177,5.88504366883444,11.3695838525755,1.39999997615814,0.142453636976999
195,6.75999660388353,-16.95464429059,1.39999997615814,0.139165658023729
204,-12.1323458564994,-7.68120070306169,1.39999997615814,0.16514070880375
215,-7.92106171250847,-11.8411521613346,1.39999997615814,0.198662240989838
226,-2.82467806761611,8.20094655240239,1.39999997615814,0.139127946416444
229,-8.26336001239208,10.3909896338208,1.39999997615814,0.122503230174036
240,-2.66523662947164,-15.0474193214637,1.39999997615814,0.192551627863778
263,-15.2780020624399,-1.4165374978135,1.39999997615814,0.112834534746492
3,9.68149819941437,6.59074699697549,1.29999995231628,0.144358508638339
11,14.2021122540864,10.4355535931705,1.29999995231628,0.113585193249822
23,9.80567980135482,2.16490795833938,1.29999995231628,0.14436644803054
30,12.5758198088932,-12.6796867510365,1.29999995231628,0.110215605804809
33,-16.9411909034846,-8.55390907196677,1.29999995231628,0.0930954392996069
34,10.3115528466278,-13.9361046829931,1.29999995231628,0.14265895970192
44,7.92522397739745,-1.54318813222412,1.29999995231628,0.142294753520623
47,-13.8106865492145,0.175605953756924,1.29999995231628,0.116836227002571
48,5.02263182813164,-11.3374721004108,1.29999995231628,0.147248129470932
50,0.382620992159226,-13.8540847833991,1.29999995231628,0.1510288484336
81,-9.80282067521225,17.9478476260147,1.29999995231628,0.0988632958624057
217,2.32262790851165,-5.68160776880581,1.29999995231628,0.127803069360617
276,-4.94108256354074,-6.88951324096373,1.29999995231628,0.141645531750831
292,-12.6125284129888,12.5094510163989,1.29999995231628,0.142176905950384
